          Category;  Run Identifier;  Power (Watt)
      native-image;        pgo_g1gc;        77.360
      native-image;        pgo_g1gc;        81.820
      native-image;        pgo_g1gc;        80.550
      native-image;        pgo_g1gc;        79.470
      native-image;        pgo_g1gc;        79.470
      native-image;        pgo_g1gc;        80.600
      native-image;        pgo_g1gc;        80.890
      native-image;        pgo_g1gc;        79.560
      native-image;        pgo_g1gc;        75.570
      native-image;        pgo_g1gc;        79.480
      native-image;        pgo_g1gc;        80.330
      native-image;        pgo_g1gc;        80.400
      native-image;        pgo_g1gc;        81.570
      native-image;        pgo_g1gc;        81.330
      native-image;        pgo_g1gc;        79.670
      native-image;        pgo_g1gc;        82.520
      native-image;        pgo_g1gc;        81.270
      native-image;        pgo_g1gc;        81.530
      native-image;        pgo_g1gc;        79.460
      native-image;        pgo_g1gc;        74.270
      native-image;        pgo_g1gc;        81.410
      native-image;        pgo_g1gc;        81.460
      native-image;        pgo_g1gc;        82.850
      native-image;        pgo_g1gc;        82.820
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        80.280
      native-image;        pgo_g1gc;        80.560
      native-image;        pgo_g1gc;        81.020
      native-image;        pgo_g1gc;        81.740
      native-image;        pgo_g1gc;        80.590
      native-image;        pgo_g1gc;        80.010
      native-image;        pgo_g1gc;        81.820
      native-image;        pgo_g1gc;        82.450
      native-image;        pgo_g1gc;        81.130
      native-image;        pgo_g1gc;        79.280
      native-image;        pgo_g1gc;        81.550
      native-image;        pgo_g1gc;        81.700
      native-image;        pgo_g1gc;        82.280
      native-image;        pgo_g1gc;        76.640
      native-image;        pgo_g1gc;        76.140
      native-image;        pgo_g1gc;        81.460
      native-image;        pgo_g1gc;        81.080
      native-image;        pgo_g1gc;        79.450
      native-image;        pgo_g1gc;        81.440
      native-image;        pgo_g1gc;        80.900
      native-image;        pgo_g1gc;        81.210
      native-image;        pgo_g1gc;        81.690
      native-image;        pgo_g1gc;        78.840
      native-image;        pgo_g1gc;        84.270
      native-image;        pgo_g1gc;        84.100
      native-image;        pgo_g1gc;        83.750
      native-image;        pgo_g1gc;        82.480
      native-image;        pgo_g1gc;        76.420
      native-image;        pgo_g1gc;        80.740
      native-image;        pgo_g1gc;        82.650
      native-image;        pgo_g1gc;        81.330
      native-image;        pgo_g1gc;        81.480
      native-image;        pgo_g1gc;        81.240
      native-image;        pgo_g1gc;        81.990
      native-image;        pgo_g1gc;        82.080
      native-image;        pgo_g1gc;        82.870
      native-image;        pgo_g1gc;        82.610
      native-image;        pgo_g1gc;        81.630
      native-image;        pgo_g1gc;        81.050
      native-image;        pgo_g1gc;        81.790
      native-image;        pgo_g1gc;        81.550
      native-image;        pgo_g1gc;        81.940
      native-image;        pgo_g1gc;        81.820
      native-image;        pgo_g1gc;        81.910
      native-image;        pgo_g1gc;        79.660
      native-image;        pgo_g1gc;        81.570
      native-image;        pgo_g1gc;        81.380
      native-image;        pgo_g1gc;        80.910
      native-image;        pgo_g1gc;        81.740
      native-image;        pgo_g1gc;        81.970
      native-image;        pgo_g1gc;        81.740
      native-image;        pgo_g1gc;        82.410
      native-image;        pgo_g1gc;        82.000
      native-image;        pgo_g1gc;        79.920
      native-image;        pgo_g1gc;        81.010
      native-image;        pgo_g1gc;        82.020
      native-image;        pgo_g1gc;        80.500
      native-image;        pgo_g1gc;        82.700
      native-image;        pgo_g1gc;        80.500
      native-image;        pgo_g1gc;        84.370
      native-image;        pgo_g1gc;        79.100
      native-image;        pgo_g1gc;        82.220
      native-image;        pgo_g1gc;        82.550
      native-image;        pgo_g1gc;        81.960
      native-image;        pgo_g1gc;        81.920
      native-image;        pgo_g1gc;        81.480
      native-image;        pgo_g1gc;        81.590
      native-image;        pgo_g1gc;        78.010
      native-image;        pgo_g1gc;        81.440
      native-image;        pgo_g1gc;        81.970
      native-image;        pgo_g1gc;        82.900
      native-image;        pgo_g1gc;        82.130
      native-image;        pgo_g1gc;        81.830
      native-image;        pgo_g1gc;        82.680
      native-image;        pgo_g1gc;        82.540
      native-image;        pgo_g1gc;        81.500
      native-image;        pgo_g1gc;        81.320
      native-image;        pgo_g1gc;        83.070
      native-image;        pgo_g1gc;        81.330
      native-image;        pgo_g1gc;        81.530
      native-image;        pgo_g1gc;        79.160
      native-image;        pgo_g1gc;        82.330
      native-image;        pgo_g1gc;        80.670
      native-image;        pgo_g1gc;        84.280
      native-image;        pgo_g1gc;        84.060
      native-image;        pgo_g1gc;        84.710
      native-image;        pgo_g1gc;        81.470
      native-image;        pgo_g1gc;        82.320
      native-image;        pgo_g1gc;        81.650
      native-image;        pgo_g1gc;        82.950
      native-image;        pgo_g1gc;        79.820
      native-image;        pgo_g1gc;        82.890
      native-image;        pgo_g1gc;        81.840
      native-image;        pgo_g1gc;        82.460
      native-image;        pgo_g1gc;        81.540
      native-image;        pgo_g1gc;        81.570
      native-image;        pgo_g1gc;        81.060
      native-image;        pgo_g1gc;        82.400
      native-image;        pgo_g1gc;        81.660
      native-image;        pgo_g1gc;        82.390
      native-image;        pgo_g1gc;        81.790
      native-image;        pgo_g1gc;        83.690
      native-image;        pgo_g1gc;        80.850
      native-image;        pgo_g1gc;        82.310
      native-image;        pgo_g1gc;        82.750
      native-image;        pgo_g1gc;        81.680
      native-image;        pgo_g1gc;        82.260
      native-image;        pgo_g1gc;        79.460
      native-image;        pgo_g1gc;        82.550
      native-image;        pgo_g1gc;        82.410
      native-image;        pgo_g1gc;        79.880
      native-image;        pgo_g1gc;        81.490
      native-image;        pgo_g1gc;        82.580
      native-image;        pgo_g1gc;        80.380
      native-image;        pgo_g1gc;        82.070
      native-image;        pgo_g1gc;        82.780
      native-image;        pgo_g1gc;        82.190
      native-image;        pgo_g1gc;        82.860
      native-image;        pgo_g1gc;        83.130
      native-image;        pgo_g1gc;        85.050
      native-image;        pgo_g1gc;        83.640
      native-image;        pgo_g1gc;        82.720
      native-image;        pgo_g1gc;        79.890
      native-image;        pgo_g1gc;        82.460
      native-image;        pgo_g1gc;        81.940
      native-image;        pgo_g1gc;        82.270
      native-image;        pgo_g1gc;        82.440
      native-image;        pgo_g1gc;        82.570
      native-image;        pgo_g1gc;        82.420
      native-image;        pgo_g1gc;        82.280
      native-image;        pgo_g1gc;        82.760
      native-image;        pgo_g1gc;        83.940
      native-image;        pgo_g1gc;        82.850
      native-image;        pgo_g1gc;        82.420
      native-image;        pgo_g1gc;        81.890
      native-image;        pgo_g1gc;        81.530
      native-image;        pgo_g1gc;        83.340
      native-image;        pgo_g1gc;        82.600
      native-image;        pgo_g1gc;        83.280
      native-image;        pgo_g1gc;        81.190
      native-image;        pgo_g1gc;        82.880
      native-image;        pgo_g1gc;        81.730
      native-image;        pgo_g1gc;        82.570
      native-image;        pgo_g1gc;        84.710
      native-image;        pgo_g1gc;        85.030
      native-image;        pgo_g1gc;        84.420
      native-image;        pgo_g1gc;        82.320
      native-image;        pgo_g1gc;        80.940
      native-image;        pgo_g1gc;        83.270
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        82.140
      native-image;        pgo_g1gc;        80.110
      native-image;        pgo_g1gc;        83.640
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        82.360
      native-image;        pgo_g1gc;        82.920
      native-image;        pgo_g1gc;        81.900
      native-image;        pgo_g1gc;        83.050
      native-image;        pgo_g1gc;        82.240
      native-image;        pgo_g1gc;        82.610
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        82.270
      native-image;        pgo_g1gc;        82.580
      native-image;        pgo_g1gc;        83.330
      native-image;        pgo_g1gc;        82.450
      native-image;        pgo_g1gc;        81.800
      native-image;        pgo_g1gc;        82.060
      native-image;        pgo_g1gc;        82.680
      native-image;        pgo_g1gc;        82.280
      native-image;        pgo_g1gc;        83.540
      native-image;        pgo_g1gc;        83.220
      native-image;        pgo_g1gc;        82.490
      native-image;        pgo_g1gc;        81.510
      native-image;        pgo_g1gc;        80.440
      native-image;        pgo_g1gc;        82.010
      native-image;        pgo_g1gc;        82.090
      native-image;        pgo_g1gc;        80.810
      native-image;        pgo_g1gc;        84.930
      native-image;        pgo_g1gc;        83.600
      native-image;        pgo_g1gc;        82.790
      native-image;        pgo_g1gc;        78.900
      native-image;        pgo_g1gc;        78.090
      native-image;        pgo_g1gc;        80.890
      native-image;        pgo_g1gc;        79.400
      native-image;        pgo_g1gc;        82.760
      native-image;        pgo_g1gc;        82.600
      native-image;        pgo_g1gc;        82.950
      native-image;        pgo_g1gc;        82.500
      native-image;        pgo_g1gc;        82.110
      native-image;        pgo_g1gc;        82.150
      native-image;        pgo_g1gc;        83.030
      native-image;        pgo_g1gc;        80.490
      native-image;        pgo_g1gc;        82.360
      native-image;        pgo_g1gc;        79.920
      native-image;        pgo_g1gc;        81.620
      native-image;        pgo_g1gc;        82.260
      native-image;        pgo_g1gc;        82.940
      native-image;        pgo_g1gc;        81.330
      native-image;        pgo_g1gc;        83.480
      native-image;        pgo_g1gc;        80.020
      native-image;        pgo_g1gc;        81.040
      native-image;        pgo_g1gc;        82.040
      native-image;        pgo_g1gc;        83.400
      native-image;        pgo_g1gc;        84.910
      native-image;        pgo_g1gc;        83.040
      native-image;        pgo_g1gc;        82.950
      native-image;        pgo_g1gc;        83.950
      native-image;        pgo_g1gc;        82.670
      native-image;        pgo_g1gc;        83.000
      native-image;        pgo_g1gc;        83.430
      native-image;        pgo_g1gc;        81.760
      native-image;        pgo_g1gc;        83.440
      native-image;        pgo_g1gc;        82.710
      native-image;        pgo_g1gc;        81.550
      native-image;        pgo_g1gc;        83.330
      native-image;        pgo_g1gc;        80.310
      native-image;        pgo_g1gc;        82.410
      native-image;        pgo_g1gc;        82.910
      native-image;        pgo_g1gc;        82.710
      native-image;        pgo_g1gc;        83.970
      native-image;        pgo_g1gc;        79.510
      native-image;        pgo_g1gc;        81.450
      native-image;        pgo_g1gc;        83.650
      native-image;        pgo_g1gc;        83.090
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        81.810
      native-image;        pgo_g1gc;        82.410
      native-image;        pgo_g1gc;        82.910
      native-image;        pgo_g1gc;        83.400
      native-image;        pgo_g1gc;        79.350
      native-image;        pgo_g1gc;        83.510
      native-image;        pgo_g1gc;        82.470
      native-image;        pgo_g1gc;        82.360
      native-image;        pgo_g1gc;        81.940
      native-image;        pgo_g1gc;        82.860
      native-image;        pgo_g1gc;        81.770
      native-image;        pgo_g1gc;        83.020
      native-image;        pgo_g1gc;        80.930
      native-image;        pgo_g1gc;        84.760
      native-image;        pgo_g1gc;        84.500
      native-image;        pgo_g1gc;        83.480
      native-image;        pgo_g1gc;        81.250
      native-image;        pgo_g1gc;        81.510
      native-image;        pgo_g1gc;        83.350
      native-image;        pgo_g1gc;        78.770
      native-image;        pgo_g1gc;        81.770
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        83.090
      native-image;        pgo_g1gc;        80.100
      native-image;        pgo_g1gc;        82.230
      native-image;        pgo_g1gc;        81.850
      native-image;        pgo_g1gc;        83.380
      native-image;        pgo_g1gc;        82.780
      native-image;        pgo_g1gc;        81.000
      native-image;        pgo_g1gc;        82.350
      native-image;        pgo_g1gc;        83.070
      native-image;        pgo_g1gc;        82.210
      native-image;        pgo_g1gc;        82.960
      native-image;        pgo_g1gc;        82.150
      native-image;        pgo_g1gc;        83.570
      native-image;        pgo_g1gc;        82.770
      native-image;        pgo_g1gc;        78.830
      native-image;        pgo_g1gc;        83.570
      native-image;        pgo_g1gc;        84.070
      native-image;        pgo_g1gc;        85.840
      native-image;        pgo_g1gc;        80.880
      native-image;        pgo_g1gc;        81.860
      native-image;        pgo_g1gc;        83.840
      native-image;        pgo_g1gc;        81.890
      native-image;        pgo_g1gc;        81.340
      native-image;        pgo_g1gc;        83.410
      native-image;        pgo_g1gc;        81.900
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        81.830
      native-image;        pgo_g1gc;        81.990
      native-image;        pgo_g1gc;        82.640
      native-image;        pgo_g1gc;        83.390
      native-image;        pgo_g1gc;        82.420
      native-image;        pgo_g1gc;        83.400
      native-image;        pgo_g1gc;        82.240
      native-image;        pgo_g1gc;        79.660
      native-image;        pgo_g1gc;        80.900
      native-image;        pgo_g1gc;        82.350
      native-image;        pgo_g1gc;        81.130
      native-image;        pgo_g1gc;        78.470
      native-image;        pgo_g1gc;        82.690
      native-image;        pgo_g1gc;        79.820
      native-image;        pgo_g1gc;        81.420
      native-image;        pgo_g1gc;        82.830
      native-image;        pgo_g1gc;        83.390
      native-image;        pgo_g1gc;        81.150
      native-image;        pgo_g1gc;        82.030
      native-image;        pgo_g1gc;        82.760
      native-image;        pgo_g1gc;        80.450
      native-image;        pgo_g1gc;        82.320
      native-image;        pgo_g1gc;        82.470
      native-image;        pgo_g1gc;        83.170
      native-image;        pgo_g1gc;        83.830
      native-image;        pgo_g1gc;        83.340
      native-image;        pgo_g1gc;        85.700
      native-image;        pgo_g1gc;        83.030
      native-image;        pgo_g1gc;        82.360
      native-image;        pgo_g1gc;        79.030
      native-image;        pgo_g1gc;        81.690
      native-image;        pgo_g1gc;        83.480
      native-image;        pgo_g1gc;        82.510
      native-image;        pgo_g1gc;        82.880
      native-image;        pgo_g1gc;        82.760
      native-image;        pgo_g1gc;        82.390
      native-image;        pgo_g1gc;        83.840
      native-image;        pgo_g1gc;        79.440
      native-image;        pgo_g1gc;        82.840
      native-image;        pgo_g1gc;        83.290
      native-image;        pgo_g1gc;        81.780
      native-image;        pgo_g1gc;        81.110
      native-image;        pgo_g1gc;        83.750
      native-image;        pgo_g1gc;        81.250
      native-image;        pgo_g1gc;        83.610
      native-image;        pgo_g1gc;        82.490
      native-image;        pgo_g1gc;        81.920
      native-image;        pgo_g1gc;        81.420
      native-image;        pgo_g1gc;        82.530
      native-image;        pgo_g1gc;        83.770
      native-image;        pgo_g1gc;        84.890
      native-image;        pgo_g1gc;        83.830
      native-image;        pgo_g1gc;        85.050
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        82.540
      native-image;        pgo_g1gc;        84.190
      native-image;        pgo_g1gc;        82.260
      native-image;        pgo_g1gc;        82.000
      native-image;        pgo_g1gc;        83.130
      native-image;        pgo_g1gc;        82.990
      native-image;        pgo_g1gc;        81.440
      native-image;        pgo_g1gc;        83.180
      native-image;        pgo_g1gc;        82.830
      native-image;        pgo_g1gc;        82.910
      native-image;        pgo_g1gc;        82.220
      native-image;        pgo_g1gc;        78.870
      native-image;        pgo_g1gc;        83.760
      native-image;        pgo_g1gc;        80.150
      native-image;        pgo_g1gc;        82.700
      native-image;        pgo_g1gc;        82.270
      native-image;        pgo_g1gc;        83.120
      native-image;        pgo_g1gc;        82.330
      native-image;        pgo_g1gc;        81.250
      native-image;        pgo_g1gc;        82.900
      native-image;        pgo_g1gc;        83.290
      native-image;        pgo_g1gc;        81.500
      native-image;        pgo_g1gc;        83.290
      native-image;        pgo_g1gc;        82.650
      native-image;        pgo_g1gc;        82.890
      native-image;        pgo_g1gc;        83.740
      native-image;        pgo_g1gc;        83.540
      native-image;        pgo_g1gc;        82.970
      native-image;        pgo_g1gc;        82.900
      native-image;        pgo_g1gc;        83.060
      native-image;        pgo_g1gc;        84.190
      native-image;        pgo_g1gc;        85.300
      native-image;        pgo_g1gc;        83.700
      native-image;        pgo_g1gc;        82.690
      native-image;        pgo_g1gc;        81.290
      native-image;        pgo_g1gc;        82.510
      native-image;        pgo_g1gc;        83.110
      native-image;        pgo_g1gc;        83.310
      native-image;        pgo_g1gc;        80.910
      native-image;        pgo_g1gc;        82.880
      native-image;        pgo_g1gc;        82.480
      native-image;        pgo_g1gc;        83.030
      native-image;        pgo_g1gc;        81.930
      native-image;        pgo_g1gc;        83.090
      native-image;        pgo_g1gc;        82.330
      native-image;        pgo_g1gc;        82.510
      native-image;        pgo_g1gc;        81.100
      native-image;        pgo_g1gc;        83.870
      native-image;        pgo_g1gc;        83.150
      native-image;        pgo_g1gc;        82.100
      native-image;        pgo_g1gc;        82.970
      native-image;        pgo_g1gc;        82.270
      native-image;        pgo_g1gc;        83.390
      native-image;        pgo_g1gc;        79.790
      native-image;        pgo_g1gc;        82.890
      native-image;        pgo_g1gc;        84.320
      native-image;        pgo_g1gc;        81.490
      native-image;        pgo_g1gc;        85.690
      native-image;        pgo_g1gc;        85.050
      native-image;        pgo_g1gc;        82.940
      native-image;        pgo_g1gc;        83.480
      native-image;        pgo_g1gc;        82.190
      native-image;        pgo_g1gc;        81.720
      native-image;        pgo_g1gc;        84.060
      native-image;        pgo_g1gc;        83.020
      native-image;        pgo_g1gc;        82.320
      native-image;        pgo_g1gc;        82.080
      native-image;        pgo_g1gc;        82.460
      native-image;        pgo_g1gc;        83.190
      native-image;        pgo_g1gc;        82.120
      native-image;        pgo_g1gc;        83.030
      native-image;        pgo_g1gc;        83.890
      native-image;        pgo_g1gc;        82.540
      native-image;        pgo_g1gc;        82.110
      native-image;        pgo_g1gc;        82.860
      native-image;        pgo_g1gc;        79.530
      native-image;        pgo_g1gc;        83.470
      native-image;        pgo_g1gc;        81.660
      native-image;        pgo_g1gc;        83.240
      native-image;        pgo_g1gc;        83.150
      native-image;        pgo_g1gc;        80.380
      native-image;        pgo_g1gc;        83.150
      native-image;        pgo_g1gc;        81.440
      native-image;        pgo_g1gc;        82.380
      native-image;        pgo_g1gc;        82.030
      native-image;        pgo_g1gc;        80.840
      native-image;        pgo_g1gc;        80.550
      native-image;        pgo_g1gc;        82.840
      native-image;        pgo_g1gc;        81.350
      native-image;        pgo_g1gc;        80.570
      native-image;        pgo_g1gc;        76.400
      native-image;        pgo_g1gc;        82.360
      native-image;        pgo_g1gc;        81.570
      native-image;        pgo_g1gc;        81.990
      native-image;        pgo_g1gc;        83.680
      native-image;        pgo_g1gc;        83.020
      native-image;        pgo_g1gc;        77.920
      native-image;        pgo_g1gc;        82.220
      native-image;        pgo_g1gc;        82.690
      native-image;        pgo_g1gc;        83.810
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        82.960
      native-image;        pgo_g1gc;        82.450
      native-image;        pgo_g1gc;        82.740
      native-image;        pgo_g1gc;        82.450
      native-image;        pgo_g1gc;        82.460
      native-image;        pgo_g1gc;        83.050
      native-image;        pgo_g1gc;        82.220
      native-image;        pgo_g1gc;        83.860
      native-image;        pgo_g1gc;        81.510
      native-image;        pgo_g1gc;        81.860
      native-image;        pgo_g1gc;        82.640
      native-image;        pgo_g1gc;        83.390
      native-image;        pgo_g1gc;        83.410
      native-image;        pgo_g1gc;        82.800
      native-image;        pgo_g1gc;        86.120
      native-image;        pgo_g1gc;        85.400
      native-image;        pgo_g1gc;        83.840
      native-image;        pgo_g1gc;        84.750
      native-image;        pgo_g1gc;        83.250
      native-image;        pgo_g1gc;        80.680
      native-image;        pgo_g1gc;        84.040
      native-image;        pgo_g1gc;        82.930
      native-image;        pgo_g1gc;        83.210
      native-image;        pgo_g1gc;        82.450
      native-image;        pgo_g1gc;        80.680
      native-image;        pgo_g1gc;        81.940
      native-image;        pgo_g1gc;        81.150
      native-image;        pgo_g1gc;        83.000
      native-image;        pgo_g1gc;        80.510
      native-image;        pgo_g1gc;        82.580
      native-image;        pgo_g1gc;        83.280
      native-image;        pgo_g1gc;        82.920
      native-image;        pgo_g1gc;        83.320
      native-image;        pgo_g1gc;        82.460
      native-image;        pgo_g1gc;        82.090
      native-image;        pgo_g1gc;        82.990
      native-image;        pgo_g1gc;        83.940
      native-image;        pgo_g1gc;        83.200
      native-image;        pgo_g1gc;        82.890
      native-image;        pgo_g1gc;        83.310
      native-image;        pgo_g1gc;        82.930
      native-image;        pgo_g1gc;        84.300
      native-image;        pgo_g1gc;        81.820
      native-image;        pgo_g1gc;        81.770
      native-image;        pgo_g1gc;        83.650
      native-image;        pgo_g1gc;        82.850
      native-image;        pgo_g1gc;        82.740
      native-image;        pgo_g1gc;        83.300
      native-image;        pgo_g1gc;        86.020
      native-image;        pgo_g1gc;        84.270
      native-image;        pgo_g1gc;        85.280
      native-image;        pgo_g1gc;        83.110
      native-image;        pgo_g1gc;        82.380
      native-image;        pgo_g1gc;        85.140
      native-image;        pgo_g1gc;        84.180
      native-image;        pgo_g1gc;        82.790
      native-image;        pgo_g1gc;        83.770
      native-image;        pgo_g1gc;        83.450
      native-image;        pgo_g1gc;        83.140
      native-image;        pgo_g1gc;        80.180
      native-image;        pgo_g1gc;        84.470
      native-image;        pgo_g1gc;        82.990
      native-image;        pgo_g1gc;        80.420
      native-image;        pgo_g1gc;        82.730
      native-image;        pgo_g1gc;        79.200
      native-image;        pgo_g1gc;        83.770
      native-image;        pgo_g1gc;        83.620
      native-image;        pgo_g1gc;        81.650
      native-image;        pgo_g1gc;        84.130
      native-image;        pgo_g1gc;        82.990
      native-image;        pgo_g1gc;        81.150
      native-image;        pgo_g1gc;        84.220
      native-image;        pgo_g1gc;        83.440
      native-image;        pgo_g1gc;        84.580
      native-image;        pgo_g1gc;        84.800
      native-image;        pgo_g1gc;        86.700
      native-image;        pgo_g1gc;        84.690
      native-image;        pgo_g1gc;        83.690
      native-image;        pgo_g1gc;        84.590
      native-image;        pgo_g1gc;        82.460
      native-image;        pgo_g1gc;        83.210
      native-image;        pgo_g1gc;        82.890
      native-image;        pgo_g1gc;        84.060
      native-image;        pgo_g1gc;        83.770
      native-image;        pgo_g1gc;        82.980
      native-image;        pgo_g1gc;        84.670
      native-image;        pgo_g1gc;        82.140
      native-image;        pgo_g1gc;        83.180
      native-image;        pgo_g1gc;        83.790
      native-image;        pgo_g1gc;        84.080
      native-image;        pgo_g1gc;        83.180
      native-image;        pgo_g1gc;        83.380
      native-image;        pgo_g1gc;        83.580
      native-image;        pgo_g1gc;        82.570
      native-image;        pgo_g1gc;        83.280
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        82.230
      native-image;        pgo_g1gc;        83.240
      native-image;        pgo_g1gc;        83.520
      native-image;        pgo_g1gc;        81.170
      native-image;        pgo_g1gc;        82.960
      native-image;        pgo_g1gc;        82.360
      native-image;        pgo_g1gc;        84.260
      native-image;        pgo_g1gc;        83.240
      native-image;        pgo_g1gc;        84.850
      native-image;        pgo_g1gc;        83.920
      native-image;        pgo_g1gc;        80.140
      native-image;        pgo_g1gc;        83.750
      native-image;        pgo_g1gc;        85.330
      native-image;        pgo_g1gc;        87.060
      native-image;        pgo_g1gc;        85.750
      native-image;        pgo_g1gc;        83.710
      native-image;        pgo_g1gc;        83.500
      native-image;        pgo_g1gc;        78.680
      native-image;        pgo_g1gc;        79.750
      native-image;        pgo_g1gc;        82.000
      native-image;        pgo_g1gc;        81.730
      native-image;        pgo_g1gc;        81.710
      native-image;        pgo_g1gc;        84.590
      native-image;        pgo_g1gc;        78.270
      native-image;        pgo_g1gc;        84.840
      native-image;        pgo_g1gc;        82.540
      native-image;        pgo_g1gc;        85.390
      native-image;        pgo_g1gc;        84.500
      native-image;        pgo_g1gc;        79.090
      native-image;        pgo_g1gc;        83.920
      native-image;        pgo_g1gc;        82.610
      native-image;        pgo_g1gc;        84.910
      native-image;        pgo_g1gc;        80.830
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        84.410
      native-image;        pgo_g1gc;        83.410
      native-image;        pgo_g1gc;        84.230
      native-image;        pgo_g1gc;        83.890
      native-image;        pgo_g1gc;        85.170
      native-image;        pgo_g1gc;        86.370
      native-image;        pgo_g1gc;        85.170
      native-image;        pgo_g1gc;        84.080
      native-image;        pgo_g1gc;        83.580
      native-image;        pgo_g1gc;        84.830
      native-image;        pgo_g1gc;        83.810
      native-image;        pgo_g1gc;        82.940
      native-image;        pgo_g1gc;        83.280
      native-image;        pgo_g1gc;        81.490
      native-image;        pgo_g1gc;        79.080
      native-image;        pgo_g1gc;        79.820
      native-image;        pgo_g1gc;        82.850
      native-image;        pgo_g1gc;        83.510
      native-image;        pgo_g1gc;        83.260
      native-image;        pgo_g1gc;        81.690
      native-image;        pgo_g1gc;        84.390
      native-image;        pgo_g1gc;        82.240
      native-image;        pgo_g1gc;        80.130
      native-image;        pgo_g1gc;        84.380
      native-image;        pgo_g1gc;        84.020
      native-image;        pgo_g1gc;        81.440
      native-image;        pgo_g1gc;        80.580
      native-image;        pgo_g1gc;        84.280
      native-image;        pgo_g1gc;        83.550
      native-image;        pgo_g1gc;        82.870
      native-image;        pgo_g1gc;        84.330
      native-image;        pgo_g1gc;        83.640
      native-image;        pgo_g1gc;        80.710
      native-image;        pgo_g1gc;        83.770
      native-image;        pgo_g1gc;        79.900
      native-image;        pgo_g1gc;        79.600
      native-image;        pgo_g1gc;        82.030
      native-image;        pgo_g1gc;        80.670
      native-image;        pgo_g1gc;        85.820
      native-image;        pgo_g1gc;        85.730
      native-image;        pgo_g1gc;        83.780
      native-image;        pgo_g1gc;        85.670
      native-image;        pgo_g1gc;        83.110
      native-image;        pgo_g1gc;        82.230
      native-image;        pgo_g1gc;        83.910
      native-image;        pgo_g1gc;        81.660
      native-image;        pgo_g1gc;        83.320
      native-image;        pgo_g1gc;        82.650
      native-image;        pgo_g1gc;        84.180
      native-image;        pgo_g1gc;        83.460
      native-image;        pgo_g1gc;        79.960
      native-image;        pgo_g1gc;        84.540
      native-image;        pgo_g1gc;        79.930
      native-image;        pgo_g1gc;        79.990
      native-image;        pgo_g1gc;        80.930
      native-image;        pgo_g1gc;        82.010
      native-image;        pgo_g1gc;        82.790
      native-image;        pgo_g1gc;        82.560
      native-image;        pgo_g1gc;        84.100
      native-image;        pgo_g1gc;        84.250
      native-image;        pgo_g1gc;        83.010
      native-image;        pgo_g1gc;        84.030
      native-image;        pgo_g1gc;        84.320
      native-image;        pgo_g1gc;        84.200
      native-image;        pgo_g1gc;        85.510
      native-image;        pgo_g1gc;        85.020
      native-image;        pgo_g1gc;        85.840
      native-image;        pgo_g1gc;        83.950
      native-image;        pgo_g1gc;        78.870
      native-image;        pgo_g1gc;        80.050
      native-image;        pgo_g1gc;        80.650
      native-image;        pgo_g1gc;        77.740
      native-image;        pgo_g1gc;        84.240
      native-image;        pgo_g1gc;        83.470
      native-image;        pgo_g1gc;        81.120
      native-image;        pgo_g1gc;        83.230
      native-image;        pgo_g1gc;        83.400
      native-image;        pgo_g1gc;        83.380
      native-image;        pgo_g1gc;        82.900
      native-image;        pgo_g1gc;        84.790
      native-image;        pgo_g1gc;        83.680
      native-image;        pgo_g1gc;        79.530
      native-image;        pgo_g1gc;        79.470
      native-image;        pgo_g1gc;        80.640
      native-image;        pgo_g1gc;        81.680
      native-image;        pgo_g1gc;        84.180
      native-image;        pgo_g1gc;        83.040
      native-image;        pgo_g1gc;        74.800
      native-image;        pgo_g1gc;        84.710
      native-image;        pgo_g1gc;        82.900
      native-image;        pgo_g1gc;        83.150
      native-image;        pgo_g1gc;        83.920
      native-image;        pgo_g1gc;        80.080
      native-image;        pgo_g1gc;        78.010
      native-image;        pgo_g1gc;        81.400
      native-image;        pgo_g1gc;        83.360
      native-image;        pgo_g1gc;        83.430
      native-image;        pgo_g1gc;        83.720
      native-image;        pgo_g1gc;        81.580
      native-image;        pgo_g1gc;        85.840
      native-image;        pgo_g1gc;        84.910
      native-image;        pgo_g1gc;        83.990
      native-image;        pgo_g1gc;        81.840
      native-image;        pgo_g1gc;        78.760
      native-image;        pgo_g1gc;        80.790
      native-image;        pgo_g1gc;        82.420
      native-image;        pgo_g1gc;        82.300
      native-image;        pgo_g1gc;        81.830
      native-image;        pgo_g1gc;        83.910
      native-image;        pgo_g1gc;        81.250
      native-image;        pgo_g1gc;        83.180
      native-image;        pgo_g1gc;        80.360
      native-image;        pgo_g1gc;        84.390
      native-image;        pgo_g1gc;        82.940
