Running for 3600.0 seconds (3600 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
15:52:16   0.0   0.0   0.0 100.0   0.0    1    120     76    0    0    0   1.49    0.43   0.05   1.01  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:17   0.1   0.0   0.0  99.9   0.0    1    434    120    0    0    0   2.11    0.62   0.06   1.43  42.05  20.00  32.05  42.00  43.00  43.00  32.05   0.00
15:52:18   0.0   0.0   0.0 100.0   0.0    1    148     90    0    0    0   1.89    0.55   0.05   1.29  43.05  20.00  32.05  43.00  44.00  43.00  32.05   0.00
15:52:19   0.0   0.0   0.0 100.0   0.0    1    176    113    0    0    0   1.80    0.51   0.06   1.23  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:52:20   0.0   0.0   0.0 100.0   0.0    1    124     78    0    0    0   1.72    0.51   0.05   1.16  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:52:21   0.0   0.0   0.0 100.0   0.0    1    158     91    0    0    0   4.01    1.12   0.06   2.83  43.05  20.00  32.05  43.00  44.00  43.00  32.05   0.00
15:52:22   0.0   0.0   0.1  99.8   0.0    1    303    232    0    0    0   7.59    1.99   0.16   5.44  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:23   0.0   0.0   0.0 100.0   0.0    1    175    105    0    0    0   1.85    0.47   0.05   1.33  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:24   0.0   0.0   0.0 100.0   0.0    1    163     99    0    0    0   2.28    0.61   0.05   1.62  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:25   0.0   0.0   0.0 100.0   0.0    1    167    103    0    0    0   2.30    0.61   0.06   1.64  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:26   0.0   0.0   0.0 100.0   0.0    1    132     87    0    0    0   1.69    0.49   0.05   1.15  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:27   0.0   0.0   0.0 100.0   0.0    1    178     99    0    0    0   1.45    0.42   0.05   0.98  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:28   0.0   0.0   0.0 100.0   0.0    1    138     82    0    0    0   1.58    0.46   0.05   1.08  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:52:29   0.0   0.0   0.0 100.0   0.0    1    130     81    0    0    0   1.58    0.46   0.05   1.07  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:30   0.0   0.0   0.0 100.0   0.0    1    139     91    0    0    0   1.83    0.54   0.06   1.23  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:52:31   0.0   0.0   0.0 100.0   0.0    1    182    102    0    0    0   1.61    0.46   0.05   1.10  44.05  20.00  32.05  44.00  43.00  43.00  31.05   0.00
15:52:32   0.0   0.0   0.0 100.0   0.0    1    119     68    0    0    0   1.35    0.38   0.05   0.91  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:33   0.0   0.0   0.0 100.0   0.0    1    134     85    0    0    0   1.67    0.49   0.06   1.12  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:34   0.0   0.0   0.0 100.0   0.0    1    160    102    0    0    0   2.01    0.59   0.06   1.36  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:35   0.0   0.0   0.0 100.0   0.0    1    174     98    0    0    0   1.47    0.42   0.05   1.00  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:36   0.0   0.0   0.0 100.0   0.0    1    118     70    0    0    0   1.37    0.40   0.05   0.93  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:37   0.0   0.0   0.0  99.9   0.0    1    160    112    0    0    0   7.21    2.02   0.07   5.13  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:38   0.0   0.0   0.0 100.0   0.0    1    154    105    0    0    0   2.05    0.59   0.07   1.39  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:39   0.0   0.0   0.0 100.0   0.0    1    173     93    0    0    0   1.43    0.41   0.04   0.98  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:40   0.0   0.0   0.0 100.0   0.0    1    130     70    0    0    0   1.36    0.38   0.05   0.93  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:41   0.0   0.0   0.0 100.0   0.0    1    158     87    0    0    0   1.74    0.52   0.06   1.16  43.05  20.00  32.05  43.00  44.00  43.00  31.05   0.00
15:52:42   0.0   0.0   0.0 100.0   0.0    1    132     80    0    0    0   1.85    0.54   0.06   1.25  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:43   0.0   0.0   0.0 100.0   0.0    1    166     89    0    0    0   1.44    0.40   0.04   0.99  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:44   0.0   0.0   0.0 100.0   0.0    1    140     78    0    0    0   1.50    0.45   0.05   1.00  43.05  20.00  32.05  43.00  44.00  43.00  31.05   0.00
15:52:45   0.0   0.0   0.0 100.0   0.0    1    136     81    0    0    0   1.72    0.49   0.05   1.18  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:46   0.0   0.0   0.0 100.0   0.0    1    130     80    0    0    0   1.85    0.56   0.05   1.25  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:47   0.0   0.0   0.1  99.9   0.0    1    518    191    0    0    0   5.11    1.45   0.09   3.57  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:52:48   0.0   0.0   0.0 100.0   0.0    1    264    193    0    0    0   2.33    0.62   0.15   1.56  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:49   0.0   0.0   0.0 100.0   0.0    1    169    101    0    0    1   2.29    0.60   0.06   1.63  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:50   0.0   0.0   0.0 100.0   0.0    1    154     93    0    0    0   2.08    0.55   0.06   1.47  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:52:51   0.0   0.0   0.0 100.0   0.0    1    183    105    0    0    0   1.89    0.53   0.06   1.30  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:52   0.0   0.0   0.0 100.0   0.0    1    140     84    0    0    0   1.75    0.51   0.05   1.19  44.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:53   0.0   0.0   0.0 100.0   0.0    1    145     97    0    0    0   3.74    1.04   0.05   2.65  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:54   0.0   0.0   0.0 100.0   0.0    1    168    126    0    0    0   2.24    0.66   0.06   1.52  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:55   0.0   0.0   0.0 100.0   0.0    1    245    125    0    0    0   2.20    0.64   0.07   1.49  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:56   0.0   0.0   0.0 100.0   0.0    1    116     71    0    0    0   1.30    0.37   0.05   0.88  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:57   0.0   0.0   0.0 100.0   0.0    1    139     83    0    0    0   1.63    0.48   0.04   1.12  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:52:58   0.0   0.0   0.0 100.0   0.0    1    154     97    0    0    0   1.92    0.55   0.06   1.31  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:52:59   0.0   0.0   0.0 100.0   0.0    1    181    102    0    0    0   1.52    0.45   0.06   1.00  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:00   0.0   0.0   0.0 100.0   0.0    1    131     95    0    0    0   2.01    0.59   0.06   1.37  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:01   0.0   0.0   0.0 100.0   0.0    1    139     82    0    0    0   1.59    0.46   0.05   1.07  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:53:02   0.0   0.0   0.0 100.0   0.0    1    176    116    0    0    0   4.04    1.11   0.05   2.88  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:53:03   0.0   0.0   0.0 100.0   0.0    1    175     97    0    0    0   1.43    0.41   0.05   0.97  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:53:04   0.0   0.0   0.0 100.0   0.0    1    150     91    0    0    0   1.68    0.50   0.07   1.12  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:05   0.0   0.0   0.0 100.0   0.0    1    144     87    0    0    0   1.64    0.47   0.05   1.12  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:06   0.0   0.0   0.0 100.0   0.0    2    137     93    0    0    0   1.81    0.53   0.06   1.23  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:53:07   0.0   0.0   0.0 100.0   0.0    1    164    100    0    0    0   1.86    0.54   0.04   1.28  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:08   0.1   0.0   0.0  99.9   0.0    1    168     98    0    0    0   4.46    1.25   0.08   3.13  43.05  20.00  32.05  43.00  42.00  43.00  31.05   0.00
15:53:09   0.0   0.0   0.0 100.0   0.0    1    150     90    0    0    0   1.72    0.49   0.05   1.18  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:10   0.0   0.0   0.0 100.0   0.0    1    168     91    0    0    0   1.96    0.57   0.09   1.30  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:53:11   0.0   0.0   0.0 100.0   0.0    1    198    106    0    0    0   1.74    0.50   0.05   1.19  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:12   0.0   0.0   0.0 100.0   0.0    1    130     78    0    0    0   3.69    1.03   0.04   2.61  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:53:13   0.0   0.0   0.0 100.0   0.0    1    140     76    0    0    0   1.62    0.46   0.06   1.11  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:14   0.0   0.0   0.0 100.0   0.0    1    166    102    0    0    0   1.84    0.54   0.05   1.24  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:53:15   0.0   0.0   0.0 100.0   0.0    1    176     93    0    0    0   1.54    0.43   0.05   1.05  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:16   0.0   0.0   0.0 100.0   0.0    1    122     68    0    0    0   1.46    0.43   0.05   0.97  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:17   0.0   0.0   0.1  99.9   0.0    1    428    121    0    0    0   4.56    1.29   0.06   3.21  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:53:18   0.0   0.0   0.0 100.0   0.0    1    143     91    0    0    0   1.73    0.50   0.05   1.19  44.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:19   0.0   0.0   0.0 100.0   0.0    1    189     98    0    0    0   1.55    0.44   0.05   1.05  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:20   0.0   0.0   0.0 100.0   0.0    1    107     61    0    0    0   1.29    0.37   0.04   0.87  44.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:21   0.0   0.0   0.1  99.9   0.0    1    191    116    0    0    0   2.31    0.67   0.07   1.57  42.05  20.00  32.05  42.00  43.00  43.00  32.05   0.00
15:53:22   0.0   0.0   0.0 100.0   0.0    1    280    205    0    0    0   2.47    0.65   0.13   1.70  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:53:23   0.0   0.0   0.1  99.9   0.0    1    180    105    0    0    0   4.11    1.06   0.05   2.99  44.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:24   0.0   0.0   0.0 100.0   0.0    1    143     82    0    0    0   1.71    0.45   0.05   1.21  44.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:25   0.0   0.0   0.0 100.0   0.0    1    151     88    0    0    0   1.86    0.52   0.06   1.28  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:53:26   0.0   0.0   0.0 100.0   0.0    1    149     96    0    0    0   1.97    0.57   0.06   1.33  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:27   0.0   0.0   0.0 100.0   0.0    1    174    114    0    0    0   1.68    0.49   0.05   1.14  43.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:28   0.0   0.0   0.0 100.0   0.0    1    127     73    0    0    0   1.38    0.39   0.05   0.95  42.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:29   0.0   0.0   0.0 100.0   0.0    1    148     83    0    0    0   1.64    0.49   0.05   1.10  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:53:30   0.0   0.0   0.0 100.0   0.0    1    132     85    0    0    0   2.03    0.60   0.06   1.38  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:53:31   0.0   0.0   0.0 100.0   0.0    1    184     96    0    0    0   1.55    0.45   0.06   1.04  43.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:32   0.0   0.0   0.0 100.0   0.0    1    140     80    0    0    0   3.88    1.08   0.05   2.75  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:33   0.0   0.0   0.0 100.0   0.0    1    146     80    0    0    0   1.54    0.43   0.05   1.06  44.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:34   0.0   0.0   0.0 100.0   0.0    1    152     92    0    0    0   1.82    0.54   0.05   1.23  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:35   0.0   0.0   0.0 100.0   0.0    1    183     98    0    0    0   1.54    0.43   0.06   1.05  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:36   0.0   0.0   0.0 100.0   0.0    1    128     73    0    0    0   1.45    0.43   0.04   0.98  43.05  20.00  32.05  43.00  44.00  43.00  31.05   0.00
15:53:37   0.0   0.0   0.0 100.0   0.0    1    148     88    0    0    0   2.03    0.60   0.07   1.36  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:38   0.0   0.0   0.0  99.9   0.0    1    167    107    0    0    0   4.37    1.22   0.06   3.08  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:39   0.0   0.0   0.0 100.0   0.0    1    180     94    0    0    0   1.47    0.41   0.05   1.01  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:40   0.0   0.0   0.0 100.0   0.0    1    112     67    0    0    0   1.48    0.42   0.05   1.01  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:41   0.0   0.0   0.0 100.0   0.0    1    138     77    0    0    0   1.51    0.44   0.05   1.03  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:42   0.0   0.0   0.0 100.0   0.0    1    135     79    0    0    0   1.66    0.49   0.06   1.11  43.05  20.00  32.05  43.00  42.00  43.00  31.05   0.00
15:53:43   0.0   0.0   0.0 100.0   0.0    1    182     96    0    0    0   1.55    0.44   0.05   1.06  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:44   0.0   0.0   0.0  99.9   0.0    1    146     91    0    0    0   3.66    1.01   0.05   2.61  44.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:45   0.0   0.0   0.0 100.0   0.0    1    140     81    0    0    0   1.71    0.50   0.05   1.15  44.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:53:46   0.0   0.0   0.0 100.0   0.0    1    140     90    0    0    0   1.82    0.53   0.05   1.24  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:47   0.0   0.0   0.1  99.9   0.0    1    667    296    1    0    0   3.48    0.95   0.15   2.38  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:53:48   0.0   0.0   0.0 100.0   0.0    1    130     78    0    0    0   1.67    0.43   0.04   1.20  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:49   0.0   0.0   0.0 100.0   0.0    1    151     84    0    0    0   1.83    0.48   0.06   1.29  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:50   0.0   0.0   0.0 100.0   0.0    1    204    111    0    0    0   2.26    0.61   0.06   1.59  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:51   0.0   0.0   0.0 100.0   0.0    1    177    101    0    0    0   1.53    0.44   0.04   1.06  43.05  20.00  32.05  43.00  44.00  43.00  31.05   0.00
15:53:52   0.0   0.0   0.0 100.0   0.0    1    114     63    0    0    0   1.28    0.36   0.04   0.88  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:53   0.0   0.0   0.0 100.0   0.0    1    155     82    0    0    0   1.73    0.49   0.05   1.19  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:54   0.0   0.0   0.0  99.9   0.0    1    156    105    0    0    0   3.92    1.08   0.05   2.79  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:55   0.0   0.0   0.0 100.0   0.0    1    190    100    0    0    0   1.54    0.44   0.05   1.05  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:56   0.0   0.0   0.0 100.0   0.0    1    124     67    0    0    0   1.36    0.39   0.05   0.92  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:57   0.0   0.0   0.0 100.0   0.0    1    128     80    0    0    0   1.79    0.51   0.05   1.22  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:53:58   0.0   0.0   0.0 100.0   0.0    1    148    100    0    0    0   1.91    0.57   0.05   1.29  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:53:59   0.0   0.0   0.0 100.0   0.0    1    194    114    0    0    0   4.17    1.16   0.06   2.95  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:00   0.0   0.0   0.0 100.0   0.0    1    158    105    0    0    0   1.92    0.56   0.07   1.29  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:01   0.0   0.0   0.0 100.0   0.0    1    139     84    0    0    0   1.57    0.45   0.05   1.07  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:02   0.0   0.0   0.0  99.9   0.0    1    140     97    0    0    0   1.80    0.51   0.06   1.23  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:03   0.0   0.0   0.0 100.0   0.0    1    183     98    0    0    0   1.47    0.43   0.06   0.98  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:04   0.0   0.0   0.0 100.0   0.0    1    135     87    0    0    0   3.69    1.03   0.05   2.62  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:05   0.0   0.0   0.0 100.0   0.0    1    151     88    0    0    0   1.74    0.49   0.05   1.19  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:06   0.0   0.0   0.0 100.0   0.0    1    140     93    0    0    0   1.81    0.53   0.06   1.22  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:07   0.0   0.0   0.0 100.0   0.0    1    172     94    0    0    0   1.37    0.40   0.06   0.91  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:08   0.0   0.0   0.0 100.0   0.0    1    127     72    0    0    0   1.32    0.38   0.04   0.90  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:54:09   0.0   0.0   0.0 100.0   0.0    1    161    104    0    0    0   4.19    1.18   0.06   2.95  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:10   0.0   0.0   0.0 100.0   0.0    1    186     94    0    0    0   2.13    0.62   0.08   1.43  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:11   0.0   0.0   0.0 100.0   0.0    1    185    104    0    0    0   2.43    0.70   0.06   1.66  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:12   0.0   0.0   0.0 100.0   0.0    1    122     71    0    0    0   1.37    0.39   0.04   0.93  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:13   0.0   0.0   0.0 100.0   0.0    1    149     85    0    0    0   1.66    0.48   0.06   1.12  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:14   0.0   0.0   0.0 100.0   0.0    1    149     97    0    0    0   1.80    0.52   0.05   1.22  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:15   0.0   0.0   0.0 100.0   0.0    1    186    101    0    0    0   1.53    0.43   0.05   1.05  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:16   0.0   0.0   0.0 100.0   0.0    1    124     73    0    0    0   1.43    0.42   0.06   0.96  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:17   0.0   0.0   0.0 100.0   0.0    1    122     76    0    0    0   1.38    0.40   0.05   0.93  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:18   0.0   0.0   0.1  99.9   0.0    1    442    131    0    0    0   2.40    0.69   0.07   1.64  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:19   0.0   0.0   0.0 100.0   0.0    1    176     97    0    0    0   1.47    0.42   0.05   1.00  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:20   0.0   0.0   0.0 100.0   0.0    1    137     85    0    0    0   4.03    1.12   0.05   2.85  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:21   0.0   0.0   0.0 100.0   0.0    1    140     82    0    0    0   1.70    0.50   0.05   1.16  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:22   0.0   0.0   0.1  99.9   0.0    1    317    239    0    0    0   2.87    0.77   0.15   1.95  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:23   0.0   0.0   0.0 100.0   0.0    1    176    103    0    0    0   1.95    0.51   0.05   1.39  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:24   0.0   0.0   0.0 100.0   0.0    1    167    105    0    0    0   4.85    1.26   0.06   3.53  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:25   0.0   0.0   0.0 100.0   0.0    1    153     89    0    0    0   1.78    0.48   0.05   1.25  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:26   0.0   0.0   0.0 100.0   0.0    1    139     91    0    0    0   1.79    0.51   0.05   1.23  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:27   0.0   0.0   0.0 100.0   0.0    1    176    103    0    0    0   1.48    0.43   0.05   1.00  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:28   0.0   0.0   0.0 100.0   0.0    1    124     76    0    0    0   1.57    0.46   0.05   1.07  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:54:29   0.0   0.0   0.0 100.0   0.0    1    148     88    0    0    0   1.74    0.51   0.06   1.18  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:54:30   0.0   0.0   0.0 100.0   0.0    1    155    109    0    0    0   4.15    1.17   0.06   2.92  43.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:54:31   0.0   0.0   0.0 100.0   0.0    1    168     94    0    0    0   1.47    0.42   0.05   0.99  43.05  20.00  32.05  43.00  44.00  43.00  32.05   0.00
15:54:32   0.0   0.0   0.0 100.0   0.0    1    119     75    0    0    0   1.41    0.41   0.05   0.95  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:54:33   0.0   0.0   0.0 100.0   0.0    1    139     82    0    0    0   1.63    0.47   0.05   1.10  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:34   0.0   0.0   0.0 100.0   0.0    1    162    105    0    0    0   1.91    0.55   0.05   1.31  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:35   0.0   0.0   0.0 100.0   0.0    1    178    107    0    0    0   4.04    1.14   0.05   2.85  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:36   0.0   0.0   0.0 100.0   0.0    1    134     78    0    0    0   1.58    0.46   0.05   1.06  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:37   0.0   0.0   0.0 100.0   0.0    1    155     95    0    0    0   1.93    0.56   0.06   1.31  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:38   0.0   0.0   0.0 100.0   0.0    1    144     97    0    0    0   1.83    0.53   0.06   1.24  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:39   0.0   0.0   0.0 100.0   0.0    1    176     97    0    0    0   1.43    0.41   0.05   0.97  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:40   0.0   0.0   0.0 100.0   0.0    1    130     78    0    0    0   1.54    0.45   0.05   1.04  43.05  20.00  32.05  43.00  42.00  43.00  31.05   0.00
15:54:41   0.0   0.0   0.0 100.0   0.0    1    134     81    0    0    0   1.74    0.51   0.06   1.18  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:42   0.0   0.0   0.0 100.0   0.0    1    138     91    0    0    0   1.99    0.58   0.06   1.35  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:43   0.0   0.0   0.0 100.0   0.0    1    168     99    0    0    0   1.64    0.47   0.05   1.11  44.05  20.00  32.05  44.00  43.00  43.00  31.05   0.00
15:54:44   0.0   0.0   0.0 100.0   0.0    1    160     90    0    0    0   1.75    0.51   0.06   1.19  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:45   0.0   0.0   0.0 100.0   0.0    1    133     77    0    0    0   1.56    0.45   0.05   1.06  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:46   0.0   0.0   0.0  99.9   0.1    1    152    107    0    0    0   4.52    1.25   0.06   3.21  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:47   0.0   0.0   0.1  99.9   0.0    1    338    313    0    0    0   2.70    0.75   0.15   1.81  43.05  20.00  32.05  43.00  44.00  43.00  31.05   0.00
15:54:48   0.0   0.0   0.0  99.9   0.0    1    416    109    0    0    0   2.28    0.60   0.07   1.61  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:54:49   0.0   0.0   0.0 100.0   0.0    1    150     91    0    0    0   1.79    0.46   0.05   1.28  43.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:54:50   0.0   0.0   0.0 100.0   0.0    1    167    106    0    0    0   4.52    1.17   0.05   3.30  44.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:54:51   0.0   0.0   0.0 100.0   0.0    1    174     98    0    0    0   1.56    0.45   0.06   1.05  44.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:54:52   0.0   0.0   0.0 100.0   0.0    1    116     71    0    0    0   1.35    0.38   0.05   0.92  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:54:53   0.0   0.0   0.0 100.0   0.0    1    140     85    0    0    0   1.75    0.50   0.05   1.20  43.05  20.00  32.05  44.00  44.00  43.00  32.05   0.00
15:54:54   0.0   0.0   0.0  99.9   0.1    1    249    145    1    0    0   3.22    0.91   0.09   2.21  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:54:55   0.1   0.0   0.0  99.9   0.0    1    244    146    0    0    0   1.73    0.50   0.07   1.16  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:54:56   0.0   0.0   0.0 100.0   0.0    1    136     85    0    0    0   3.92    1.09   0.05   2.77  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
